GID,predOf,DMCg,logFSY,logFRY,PA,StC,Anthractnose,ManchaBranca,ManchaParda,QueimaFolhas
BR-21GS-C3-123-6,GEBV,0.266740462,0.140751519,-0.023876263,-0.914025338,-0.638001495,0,-0.048115676,-0.012614292,0.000185191
BR-21GS-C3-124-14,GEBV,1.658313229,0.077378921,-0.073652242,-0.394096297,0.042493462,0,-0.013057002,-0.014535487,-0.000600552
BR-21GS-C3-130-2,GEBV,1.03554734,-0.18745242,-0.021962212,-0.353492106,0.883974689,0,-0.087966557,0.005986241,0.000700985
BR-21GS-C3-131-5,GEBV,0.569162178,0.10496912,0.16052145,0.009813015,0.555035573,0,0.00491401,-0.0252452,-0.001620856
BR-21GS-C3-132-14,GEBV,0.646461405,0.09624707,-0.143190625,-0.190491769,0.597816699,0,-0.033481249,-0.061186684,-0.008397114
BR-21GS-C3-133-2,GEBV,0.702720456,0.168182194,-0.049811265,-0.711739269,0.70361198,0,0.026164814,-0.026200028,-0.002692508
BR-21GS-C3-105-7,GEBV,0.431360144,0.188547109,-0.040793103,-0.069623638,0.777388278,0,-0.007105278,-0.000140464,-0.00141837
BR-21GS-C3-106-5,GEBV,1.301130878,0.065300571,-0.081782945,-0.439220336,1.24064344,0,-0.026255143,-0.042832355,-0.006641774
BR-21GS-C3-113-1,GEBV,0.772511639,0.140429784,0.149156982,0.549344171,2.203161444,0,-0.050066218,-0.035571664,-0.004582029
BR-21GS-C3-115-2,GEBV,-0.618425333,-0.029791344,0.025287782,-0.564819939,0.021872247,0,-0.042219413,0.033724047,0.003085199
BR-21GS-C3-116-4,GEBV,0.156374443,0.186730991,0.099293775,-0.299222005,1.200419189,0,-0.036589693,-0.005455785,-0.001770553
BR-21GS-C3-120-1,GEBV,0.840792753,-0.025904734,0.022758931,0.021307312,0.918608783,0,0.030181137,0.048064302,0.004314405
BR-21GS-C3-124-2,GEBV,1.627398247,0.000708022,0.032945301,-0.322729638,0.139232487,0,-0.015620648,-0.018406593,-0.002718459
BR-21GS-C3-126-4,GEBV,0.651466692,-0.119183658,-0.045909977,0.091608321,1.365373131,0,-0.032636163,0.008239049,0.001242198
BR-21GS-C3-130-4,GEBV,2.373294748,-0.112039299,-0.047271718,-0.109616166,1.842765334,0,-0.076344821,0.013331229,0.001581857
BR-21GS-C3-132-1,GEBV,1.53834045,0.104260536,-0.019019384,0.027258165,1.593355143,0,-0.024177835,-0.02206798,-0.004047001
BR-21GS-C3-132-16,GEBV,0.194055224,0.025376358,-0.079558391,-0.073464078,0.894437114,0,0.020909071,0.008963045,-0.000271456
BR-21GS-C3-133-3,GEBV,1.190534047,-0.034781396,-0.085282453,-1.235374408,0.001523969,0,-0.035201146,-0.012717726,-0.001138267
BR-21GS-C3-105-8,GEBV,1.238029238,0.097689739,-0.234948901,0.032361647,1.169940409,0,-0.004131179,0.005566142,-0.001401874
BR-21GS-C3-106-6,GEBV,2.480329241,0.082301969,-0.151636911,0.664792536,1.44530922,0,-0.030502746,-0.016803991,-0.003790386
BR-21GS-C3-114-1,GEBV,1.75025352,-0.020981145,-0.122782671,0.196682861,1.546682293,0,-0.02824581,0.003374917,6.66E-05
BR-21GS-C3-115-3,GEBV,0.323907448,-0.194371865,0.156315011,-0.01819166,0.810931114,0,-0.010423893,0.040842654,0.005338645
BR-21GS-C3-117-2,GEBV,1.092009893,0.010361932,-0.034065342,-0.299536644,1.621374259,0,-0.034272907,0.011880604,0.000758949
BR-21GS-C3-122-2,GEBV,-0.233990964,0.151694933,0.046267707,-0.443644458,1.197375385,0,-0.021796959,-0.027011342,-0.002656114
BR-21GS-C3-124-4,GEBV,0.671608297,0.050933073,-0.026651848,-0.235845213,1.121248564,0,0.001425655,0.008215336,0.001319934
BR-21GS-C3-126-5,GEBV,0.635667638,-0.088971499,0.095078919,0.353807818,1.041909336,0,0.012270815,0.020292919,0.001878218
BR-21GS-C3-130-5,GEBV,1.345751227,-0.069696337,-0.114323134,-0.384750369,0.476737346,0,-0.033209178,0.022352862,0.003127068
BR-21GS-C3-132-2,GEBV,0.075154217,-0.057933258,0.105396433,-0.305067745,0.670882103,0,-0.032425233,0.012273328,0.001369626
BR-21GS-C3-132-17,GEBV,0.81647794,0.016858011,0.057852552,-0.223556229,0.8171427,0,-0.005296514,-0.036429332,-0.005323162
BR-21GS-C3-133-4,GEBV,1.12596763,0.168329181,0.004558383,-0.677953508,1.184537735,0,-0.036962439,-0.059886794,-0.005722586
BR-21GS-C3-105-9,GEBV,0.613580538,0.107672887,-0.075319244,-0.253869787,0.227744841,0,0.012375084,0.003532508,-0.001787046
BR-21GS-C3-106-7,GEBV,0.978145682,0.036368536,0.152580206,0.52249685,0.391353149,0,-0.001564415,0.008875815,-0.0006542
BR-21GS-C3-114-2,GEBV,0.069084644,-0.09194407,0.037808456,-0.885702858,1.130583289,0,-0.080327627,0.022777844,0.002361598
BR-21GS-C3-115-4,GEBV,-0.037227518,0.008843674,0.168182347,-0.886094184,0.402805922,0,-0.019627261,0.058244019,0.006651421
BR-21GS-C3-117-3,GEBV,0.998311864,0.191349876,0.070644367,-0.318915623,1.182704426,0,-0.006376845,0.009318202,0.001202191
BR-21GS-C3-122-3,GEBV,0.151315507,0.139776058,0.029286942,-1.361316729,1.207061662,0,-0.028018996,-0.045587335,-0.003149482
BR-21GS-C3-126-6,GEBV,1.37938553,0.042658753,-0.005601506,-0.22728825,1.373036511,0,0.031330277,0.003444782,2.15E-05
BR-21GS-C3-130-6,GEBV,1.246212389,-0.076817755,-0.046452152,0.09361362,0.202407213,0,-0.05992863,0.038305556,0.003838795
BR-21GS-C3-132-4,GEBV,1.917848759,0.06134761,0.012014335,-0.180155399,1.739332662,0,0.005373377,-0.000753848,-0.001274196
BR-21GS-C3-132-18,GEBV,1.749379833,0.05888603,0.029924407,-0.408900828,1.462027451,0,-0.034753768,-0.018913043,-0.003304427
BR-21GS-C3-105-10,GEBV,0.998459071,0.095480861,-0.088291375,0.479937228,0.753225685,0,-0.052460028,-0.042151205,-0.006264872
BR-21GS-C3-106-8,GEBV,0.384702165,0.172961083,0.011524558,0.428778907,0.432193315,0,-0.028667372,-0.016203748,-0.002834967
BR-21GS-C3-114-4,GEBV,1.853076236,0.064732886,0.253687374,-0.725349253,1.159915513,0,-0.070521148,0.02778507,0.002456802
BR-21GS-C3-115-5,GEBV,0.439572982,-0.154283993,-0.04572646,-0.336990523,0.679365581,0,-0.014151231,0.051992667,0.005021631
BR-21GS-C3-118-1,GEBV,0.767345162,0.131683769,0.036108582,-0.189006558,-0.134078391,0,0.014195876,0.020045684,0.001076083
BR-21GS-C3-122-5,GEBV,0.831965404,0.102248658,0.035382978,-0.933855239,0.758923315,0,0.044319545,-0.003020918,0.000343886
BR-21GS-C3-124-9,GEBV,0.898116794,0.0256329,0.000315598,-0.979831666,0.248969273,0,-0.035211565,-0.021172817,-0.001852677
BR-21GS-C3-127-2,GEBV,0.632198011,-0.02727165,0.001597057,-0.139745411,0.014364218,0,-0.064083201,-0.028209213,-0.003840393
BR-21GS-C3-130-9,GEBV,1.464900618,-0.137212669,0.038357644,-0.064269725,0.869254641,0,-0.032746599,0.045080715,0.005499006
BR-21GS-C3-132-6,GEBV,0.819018122,0.0853419,-0.043705096,0.043770034,1.122036752,0,-0.018566833,-0.01027524,-0.002927109
BR-21GS-C3-132-20,GEBV,1.278521972,0.108333732,-0.105932259,0.080266646,0.89706825,0,0.004933556,-0.002657662,-0.00017456
BR-21GS-C3-133-5,GEBV,0.110758136,0.110121919,-0.07648626,-0.595057593,0.557045693,0,-0.065128634,-0.034168516,-0.003244398
BR-21GS-C3-136-4,GEBV,0.438476199,0.21552101,0.041054304,0.368262196,-0.007416309,0,-0.021851666,0.042436827,0.003872392
BR-21GS-C3-136-12,GEBV,-0.57914811,0.150200514,0.166094658,0.027442039,0.109016669,0,-0.008736112,0.047658712,0.004460479
BR-21GS-C3-140-2,GEBV,2.110527512,0.140992378,-0.037637148,1.230580092,1.437042413,0,-0.023760128,0.009931288,0.000498035
BR-21GS-C3-141-5,GEBV,1.012715184,0.137715197,0.080810798,-0.155711726,1.672663613,0,-0.059709173,-0.022989703,-0.003740526
BR-21GS-C3-142-1,GEBV,1.652169643,0.052560687,0.035554673,-0.03623477,1.214310131,0,-0.07948003,-0.041045044,-0.00519529
BR-21GS-C3-142-10,GEBV,1.559592155,0.019448425,0.058441479,0.883041752,0.598195247,0,-0.053461753,-0.018282871,-0.003480347
BR-21GS-C3-144-5,GEBV,-1.032748196,0.048159925,0.099752305,0.441493477,-0.045465472,0,0.003888549,-0.027405015,-0.003021946
BR-21GS-C3-144-13,GEBV,-0.046681388,0.152441239,0.141642774,-0.393515441,0.324403353,0,-0.059082146,-0.062110904,-0.007386225
BR-21GS-C3-145-8,GEBV,0.687347703,0.053570357,0.04812008,0.401637297,0.049953924,0,-0.039747708,0.007122487,0.00018887
BR-21GS-C3-145-17,GEBV,0.610336964,0.240071468,0.121938901,0.25210269,-0.208946975,0,-0.049863773,-0.008389335,-0.001176684
BR-21GS-C3-134-1,GEBV,0.138376985,-0.060365984,0.099075215,0.57571991,-0.697937912,0,-0.055925161,-0.014873081,-0.000629257
BR-21GS-C3-136-5,GEBV,0.89592608,0.151999681,0.172265845,0.819144061,0.112193179,0,-0.102039366,-0.006212821,-0.000380043
BR-21GS-C3-137-1,GEBV,1.011502498,0.090527028,-0.198592317,0.544005458,0.430137713,0,-0.045601847,-0.019593758,-0.002910304
BR-21GS-C3-140-3,GEBV,1.479100045,0.226098961,0.06354198,0.711526255,1.079022989,0,-0.078017413,-0.00465956,-0.001642501
BR-21GS-C3-142-2,GEBV,0.833496202,0.033314231,-0.062184363,0.51574583,0.783234149,0,-0.069185775,-0.034995481,-0.004087623
BR-21GS-C3-143-1,GEBV,0.777207266,0.01074791,0.167682822,0.207674287,0.316703662,0,-0.10547475,0.005583535,-0.0007612
BR-21GS-C3-143-9,GEBV,0.556669517,0.029936211,0.066152853,0.683032514,0.411473558,0,-0.040053467,0.065973143,0.007304461
BR-21GS-C3-144-6,GEBV,1.50984181,0.155620765,0.230188868,0.289954246,0.793821513,0,-0.028428022,-0.046061442,-0.005458981
BR-21GS-C3-144-14,GEBV,0.588825095,0.076086683,0.25198013,0.570155815,-0.45557377,0,-0.021160467,-0.018092953,-0.002965359
BR-21GS-C3-145-9,GEBV,0.159782762,0.233854334,0.283027538,0.5279043,-0.097146058,0,-0.023004137,0.020023889,0.001733682
BR-21GS-C3-145-18,GEBV,1.582885585,0.142955515,0.079057354,0.20746033,0.394051014,0,-0.067275673,0.000765848,-0.000543911
BR-21GS-C3-134-2,GEBV,1.583959882,0.010866068,-0.125603013,0.726672959,0.625606749,0,0.002992337,0.026112807,0.001340511
BR-21GS-C3-136-6,GEBV,0.670579185,0.164825149,0.120375938,0.452380838,0.094334538,0,-0.070726282,0.043200887,0.004532247
BR-21GS-C3-137-2,GEBV,0.195934538,0.083786872,0.011593605,0.459256961,0.207721733,0,-0.062419882,-0.02939294,-0.004178477
BR-21GS-C3-140-4,GEBV,1.119263549,0.18268575,0.238091504,0.504412376,0.817375662,0,-0.047332944,-0.013300586,-0.001814663
BR-21GS-C3-141-7,GEBV,0.398250539,0.054613371,0.020522756,-0.697560602,1.784362535,0,-0.011861503,-0.000976774,0.000299829
BR-21GS-C3-142-3,GEBV,0.331373313,-0.083419791,-0.080366573,-0.712415492,-0.017117019,0,-0.078544822,-0.031223805,-0.004076556
BR-21GS-C3-143-2,GEBV,0.530662268,0.107451232,0.144152258,0.394489181,-0.063283441,0,-0.017601245,-0.023307932,-0.003144485
BR-21GS-C3-143-10,GEBV,0.12459021,0.008174616,0.206498146,-0.020280841,0.105634427,0,-0.092387246,-0.027794827,-0.003489491
BR-21GS-C3-144-7,GEBV,0.062998965,0.164212706,0.196924968,0.221041386,-0.036534022,0,-0.028639652,-0.056133345,-0.006302955
BR-21GS-C3-144-15,GEBV,-0.151090202,0.153582144,0.021600135,0.649786005,-0.616209313,0,0.006672388,-0.01016564,-0.001967233
BR-21GS-C3-145-10,GEBV,1.236469843,0.156260259,0.297825895,0.763150142,-0.264515026,0,-0.034501308,-0.006356728,-0.000272858
BR-21GS-C3-145-19,GEBV,0.380933336,0.153173124,0.119520806,0.523929876,0.13651839,0,-0.058233728,-0.000282581,0.000487889
BR-21GS-C3-134-3,GEBV,1.900400795,0.00959528,-0.142011548,0.450979237,0.896866161,0,-0.022296364,-0.011987173,-0.002166661
BR-21GS-C3-136-7,GEBV,-0.35353903,0.169177548,0.092062168,0.296423318,-0.805776613,0,-0.025362077,0.005808387,0.001484324
BR-21GS-C3-137-4,GEBV,0.818476609,0.094602235,-0.017543267,0.070459387,0.965804722,0,-0.044786897,-0.037079961,-0.005850264
BR-21GS-C3-140-5,GEBV,1.957477464,0.121524475,0.020609167,0.883762102,1.175629798,0,-0.036336721,-0.029768907,-0.003536788
BR-21GS-C3-141-8,GEBV,1.293964832,0.075610149,0.014305267,-0.066047212,1.319341852,0,-0.045323069,0.003151421,-0.000504282
BR-21GS-C3-142-4,GEBV,0.550215951,-0.068639097,-0.019447987,0.35207713,0.57199323,0,-0.088462796,-0.02904704,-0.003752782
BR-21GS-C3-143-3,GEBV,0.198806504,-0.049819467,0.197694956,0.027981308,0.155930487,0,-0.071984792,0.014346335,0.000130555
BR-21GS-C3-143-11,GEBV,0.061310328,0.025820903,0.13641884,0.344943185,-0.388599973,0,-0.087913106,-0.006355052,-0.001152745
BR-21GS-C3-144-8,GEBV,1.172790611,0.043521421,0.062868891,0.998984762,0.730088323,0,-0.011754054,-0.007414081,-0.000600152
BR-21GS-C3-145-1,GEBV,1.030116596,0.330154186,0.216731338,0.921932465,0.07983622,0,-0.077576847,0.006936886,0.000378461
BR-21GS-C3-145-20,GEBV,-0.361109431,0.128475161,0.098226693,0.357811845,-0.0820542,0,-0.035779926,0.004363876,0.000377302
BR-21GS-C3-134-7,GEBV,0.191125324,-0.049928398,-0.090714493,0.499271181,0.368522304,0,-0.042439819,0.013929873,0.001649781
BR-21GS-C3-136-8,GEBV,-0.411350333,0.160371008,0.281594352,0.325519774,-0.122779258,0,-0.045164361,0.001315201,9.94E-06
BR-21GS-C3-138-1,GEBV,1.010670958,0.055520231,-0.169599729,1.098183162,1.252687779,0,-0.046376258,0.011198093,-0.00024878
BR-21GS-C3-140-6,GEBV,0.391285489,0.172631922,0.081841307,0.370430307,0.865108012,0,-0.030553527,-0.021081504,-0.002947927
BR-21GS-C3-141-9,GEBV,0.082164039,-0.047580683,0.058098586,0.741096527,0.133470123,0,-0.035824411,-0.005438393,-0.00156971
BR-21GS-C3-143-4,GEBV,0.19410061,0.000159489,0.126470551,0.083184609,0.401787558,0,-0.093783753,-0.038721899,-0.004329267
BR-21GS-C3-143-12,GEBV,0.468243195,0.160175399,0.261630295,0.010278186,-0.126919288,0,-0.047706276,-0.008865216,-0.001388444
BR-21GS-C3-144-9,GEBV,-1.080310168,-0.102834872,0.122652217,0.460305244,-0.415940216,0,-0.01259207,-0.006170665,-0.001089283
BR-21GS-C3-145-2,GEBV,0.883828864,0.157844776,0.063075716,0.79251295,0.059379759,0,-0.031692437,0.010555305,0.000555722
BR-21GS-C3-145-12,GEBV,-0.12227525,0.086678766,0.134362923,0.452956316,-0.746722202,0,-0.067516352,-0.000183759,-0.000272839
BR-21GS-C3-145-21,GEBV,1.275844974,0.184530791,0.10175526,0.235416261,0.437392292,0,-0.048735899,0.023956494,0.002355521
BR-21GS-C3-135-2,GEBV,0.45510695,0.220167678,-0.097205097,-0.821130545,0.577269951,0,-0.000485358,-0.02398199,-0.000756769
BR-21GS-C3-136-9,GEBV,-0.330208914,0.111254472,0.009121003,0.488868483,-0.6991006,0,-0.042179964,0.00872108,0.001248992
BR-21GS-C3-138-2,GEBV,1.220519793,0.028414323,0.049990024,0.628858428,0.302846018,0,-0.04722599,-0.026468693,-0.004126775
BR-21GS-C3-141-1,GEBV,1.29838873,0.133863865,0.112054647,0.197073533,1.343943131,0,-0.021960318,0.009364558,0.000308071
BR-21GS-C3-141-10,GEBV,-0.474092833,-0.085934296,0.080785467,0.139709778,0.599207816,0,-0.03727064,-0.009789591,-0.00252604
BR-21GS-C3-144-1,GEBV,-0.111664641,0.026838806,0.216125486,-0.010747313,-0.071694579,0,-0.056747435,-0.022046436,-0.002725922
BR-21GS-C3-144-10,GEBV,1.307757295,0.035092622,0.232974354,0.534706706,0.710046154,0,0.003045728,-0.017556788,-0.002552859
BR-21GS-C3-145-4,GEBV,1.044275922,0.185114521,0.128617275,0.170149551,-0.242909708,0,-0.049130319,-0.016264303,-0.002620078
BR-21GS-C3-145-13,GEBV,1.03032357,0.258623732,0.080273695,0.920238293,0.332940132,0,-0.063176898,0.027649664,0.001869377
BR-21GS-C3-145-22,GEBV,0.343070198,0.323155367,0.316176912,0.487264812,-0.807956548,0,0.017981796,0.027166743,0.003530294
BR-21GS-C3-136-2,GEBV,0.493410045,0.101416932,0.113148861,0.975663904,-0.1408744,0,-0.061989548,-0.021835921,-0.001855021
BR-21GS-C3-136-10,GEBV,-0.599878164,0.043765294,0.222470117,0.545067035,-0.870012515,0,-0.039164318,0.014624584,0.001934297
BR-21GS-C3-138-3,GEBV,0.333779634,-0.027827536,0.030390957,0.231161892,-0.024737229,0,-0.013119549,-0.012074973,-0.001985172
BR-21GS-C3-141-2,GEBV,0.675925614,-0.061713398,0.111324151,0.624311793,0.857867065,0,-0.038795905,-0.019788002,-0.003159917
BR-21GS-C3-141-11,GEBV,-0.468839104,0.157330275,0.211475141,0.058683409,0.052602314,0,-0.049660381,-0.007095892,-0.001527096
BR-21GS-C3-142-8,GEBV,1.740600928,0.073093687,0.025718005,0.35578961,0.83502832,0,-0.046335569,0.006902303,0.000760022
BR-21GS-C3-143-6,GEBV,0.000522296,-0.021671648,0.070979655,-0.161050788,0.030142349,0,-0.091233648,0.025281,0.002294513
BR-21GS-C3-144-2,GEBV,-0.480497425,0.027161368,0.058920695,-0.1182478,0.244111564,0,0.005073497,-0.01279534,-0.001107504
BR-21GS-C3-144-11,GEBV,0.324694167,0.127413188,0.230186121,0.125798435,-0.145763929,0,-0.05470112,-0.026278907,-0.00298993
BR-21GS-C3-145-5,GEBV,0.406852146,0.197970067,0.132436428,0.592676701,-0.256559434,0,-0.067924425,-0.004233248,-0.000929036
BR-21GS-C3-145-15,GEBV,0.531638884,0.078896169,0.187494977,0.680418603,-0.359693113,0,-0.036279369,-0.035832525,-0.003793265
BR-21GS-C3-136-3,GEBV,-0.150461594,0.096779245,0.050669534,0.937117322,-0.377480997,0,0.041269672,0.03686743,0.003955881
BR-21GS-C3-136-11,GEBV,-0.134686757,0.261764093,0.107639293,-0.114140831,-0.066309316,0,-0.023041774,0.022881597,0.001873626
BR-21GS-C3-139-1,GEBV,-0.189078307,0.072792851,-0.084615887,-1.009419538,0.664631914,0,-0.015744078,-0.008465628,-0.001902481
BR-21GS-C3-141-4,GEBV,0.0688777,0.179411051,0.238040766,-0.209180688,1.119177839,0,-0.022433475,-0.012917088,-0.001243143
BR-21GS-C3-141-12,GEBV,1.255791481,0.062556124,0.050243861,-0.174541215,1.567868275,0,-0.048790515,-0.005862929,-0.001760528
BR-21GS-C3-142-9,GEBV,0.792812893,0.027486098,0.028592542,-0.201690752,0.788628038,0,-0.050564743,-0.024576992,-0.003213272
BR-21GS-C3-143-7,GEBV,0.543523404,-0.026085218,0.173952367,-0.02312655,0.853514315,0,-0.026702712,-0.005096715,-0.00128932
BR-21GS-C3-144-12,GEBV,0.698071121,0.163969783,-0.044651493,0.497352562,0.712110086,0,-0.008124783,-0.027479848,-0.002982937
BR-21GS-C3-145-7,GEBV,-0.192205522,0.083640708,0.126206876,0.47388426,-0.209998056,0,-0.032370786,-0.008414704,-0.001211807
BR-21GS-C3-145-16,GEBV,0.949511397,0.239650509,0.182051979,0.564114629,-0.140472826,0,-0.0337251,-0.011155936,-0.000658841
BR-21GS-C3-145-23,GEBV,0.337992799,0.141593011,0.211145116,0.277715504,-0.658642953,0,-0.079630105,-0.01326754,-0.001137073
BR-21GS-C3-146-9,GEBV,-0.064816614,0.056664323,0.084054329,-0.125092133,-0.043597318,0,-0.076607039,-0.002125816,0.000477301
BR-21GS-C3-146-18,GEBV,-0.341311076,0.018885847,0.128134777,0.434692834,-0.25291566,0,-0.067079126,-0.026375427,-0.002831014
BR-21GS-C3-147-5,GEBV,0.615050378,0.145509,0.025216865,0.69568588,0.197345309,0,-0.077557963,0.029535496,0.00258732
BR-21GS-C3-148-6,GEBV,0.091148481,-0.027481363,0.157761156,0.608074062,-0.174871288,0,-0.029104159,0.016758605,0.000897432
BR-21GS-C3-148-18,GEBV,-0.390361615,0.032660887,0.352331588,0.149286225,-0.071150294,0,0.014382982,0.054422061,0.00595243
BR-21GS-C3-148-27,GEBV,-0.45286476,-0.065792732,0.06614571,0.628573833,0.512953613,0,0.021216498,0.01414473,0.001469845
BR-21GS-C3-149-8,GEBV,0.183286208,0.112255089,-0.186081692,0.609963339,0.451808475,0,-0.033219996,-0.008843981,-0.004028218
BR-21GS-C3-150-3,GEBV,1.455514351,-0.013552468,-0.079140043,0.591051895,0.813732765,0,-0.023800684,-0.018949945,-0.003314442
BR-21GS-C3-152-1,GEBV,0.788101719,0.005250077,0.023708654,-0.066913252,0.505973724,0,0.050683328,0.026301091,0.003890804
BR-21GS-C3-154-4,GEBV,0.601715004,-0.076291962,-0.033782217,0.431359203,0.303207781,0,-0.032806393,0.046036452,0.005901235
BR-21GS-C3-146-1,GEBV,0.263842841,0.05436377,0.172967667,0.824776509,0.241701639,0,-0.066010208,0.028540467,0.004329125
BR-21GS-C3-146-10,GEBV,-0.064794165,-0.064931535,-0.089370635,0.795899695,0.151203491,0,-0.002455731,0.029225293,0.002950984
BR-21GS-C3-146-19,GEBV,0.242206357,0.069789283,0.025455214,0.556411626,0.122443633,0,-0.093242997,-0.025308077,-0.00249258
BR-21GS-C3-146-28,GEBV,0.527067018,0.283118193,0.299591839,0.181554042,0.526353462,0,-0.047675373,0.021404631,0.002578044
BR-21GS-C3-147-7,GEBV,0.136555898,-0.06022824,0.005458476,0.832671183,0.177916989,0,-0.047114133,0.003047522,0.000614806
BR-21GS-C3-148-8,GEBV,0.850322888,0.264304899,0.2526561,-0.098533905,0.706506492,0,0.029017134,0.03073715,0.002569567
BR-21GS-C3-148-19,GEBV,0.553696056,0.334595644,0.269922803,0.714609148,0.57896967,0,0.019891346,0.003567379,0.000765414
BR-21GS-C3-149-1,GEBV,-0.246413844,-0.018578881,-0.241527922,0.523013224,0.549221986,0,-0.015725031,0.001407157,-0.00141099
BR-21GS-C3-149-9,GEBV,0.347773249,0.111609649,-0.091464599,0.622942506,0.551196611,0,-0.037507208,0.001832693,-0.001589587
BR-21GS-C3-150-4,GEBV,0.534354745,-0.028936828,-0.156045803,0.399079581,1.008064905,0,-0.009468977,-0.025748376,-0.004440998
BR-21GS-C3-152-2,GEBV,1.129185675,-0.010722118,0.078654985,0.168256514,1.379660338,0,0.042825071,0.014871637,0.000621553
BR-21GS-C3-154-5,GEBV,0.676052723,0.021964081,-0.045879836,0.524828938,-0.129607838,0,-0.036435714,0.013470709,0.001848169
BR-21GS-C3-146-2,GEBV,0.431893934,0.091648244,0.120404631,0.639112749,0.422445839,0,-0.057122902,0.021563772,0.001680571
BR-21GS-C3-146-11,GEBV,0.392576539,0.159082724,0.034942151,0.078925522,0.383913271,0,-0.086590115,-0.01173134,-0.001499168
BR-21GS-C3-146-20,GEBV,0.875364303,0.175273852,0.188267477,0.147678064,0.844317598,0,-0.069905318,0.017541889,0.001692493
BR-21GS-C3-146-29,GEBV,0.877179537,0.208323467,0.340276904,0.825542069,0.37264431,0,-0.030590445,0.034889781,0.003884051
BR-21GS-C3-147-8,GEBV,0.960950298,0.126343906,0.11315479,0.858064819,-0.016784691,0,-0.064260817,0.017621046,0.001392449
BR-21GS-C3-148-9,GEBV,0.417634323,0.128990059,0.100424114,0.532896601,0.564648415,0,-0.022369502,0.051309152,0.004989737
BR-21GS-C3-148-20,GEBV,1.008679671,0.202247938,0.105828293,1.420889443,0.367527606,0,-0.00902344,-0.010422764,-0.000830921
BR-21GS-C3-149-2,GEBV,1.193324251,0.033494493,-0.167269003,0.689922855,0.715417087,0,-0.029736757,-0.007242207,-0.002438009
BR-21GS-C3-149-10,GEBV,-0.367112324,0.075376471,0.027766132,-0.034737344,0.514983511,0,-0.061003198,-0.015429214,-0.002083316
BR-21GS-C3-150-8,GEBV,0.552450767,-0.13966154,-0.068432935,1.113314439,0.783511644,0,-0.030202302,0.001695336,-0.001380475
BR-21GS-C3-153-1,GEBV,0.377704289,0.128402665,0.208032875,-0.214303873,-0.368078607,0,-0.030825154,0.063424234,0.007911842
BR-21GS-C3-154-6,GEBV,-0.554653722,-0.087662229,0.103957495,0.721633972,-0.847451978,0,-0.045213771,0.039553217,0.00515058
BR-21GS-C3-146-3,GEBV,-0.598588802,0.241400897,0.194210602,-0.186782389,0.690770543,0,-0.050679345,0.013790828,0.000990313
BR-21GS-C3-146-13,GEBV,-0.604988897,0.027622881,0.159360336,0.248539679,-0.193306221,0,-0.059744162,0.025365331,0.002196578
BR-21GS-C3-146-21,GEBV,1.753750009,0.18988607,0.158415126,0.201396458,0.622374977,0,-0.042243739,0.030822659,0.00394528
BR-21GS-C3-146-31,GEBV,0.486209979,0.155790144,0.198282095,0.260023339,-0.297236479,0,-0.048492057,0.008933351,0.001484203
BR-21GS-C3-148-1,GEBV,1.133941053,0.104107759,0.357442001,0.402312132,0.761001347,0,0.046252822,-0.005922819,-0.000236609
BR-21GS-C3-148-10,GEBV,1.210488119,0.082597558,0.095213802,0.908207177,1.550614429,0,0.014833526,0.018512058,0.001605095
BR-21GS-C3-148-21,GEBV,0.040354121,0.135428418,0.262932724,-0.038576614,-0.014893022,0,-0.003598618,0.01480462,0.001271723
BR-21GS-C3-149-3,GEBV,-0.76342895,-0.04295162,-0.011300673,0.104372349,-0.266652329,0,-0.052370093,-0.007996366,-0.002737433
BR-21GS-C3-149-11,GEBV,1.196131029,0.034653595,-0.116040068,0.581809475,1.031220561,0,-0.04513221,-0.012448469,-0.003363193
BR-21GS-C3-150-9,GEBV,0.90464651,0.050525428,-0.082296114,0.290533218,1.111265968,0,-0.019841695,-0.037009328,-0.006039849
BR-21GS-C3-153-2,GEBV,0.665650715,0.16875621,0.212747532,0.023968178,0.232131949,0,-0.042993708,0.04375664,0.005054811
BR-21GS-C3-154-8,GEBV,-0.994585404,-0.105207438,0.01745139,0.01280883,-0.136949197,0,-0.050696152,0.066941844,0.006956607
BR-21GS-C3-146-4,GEBV,0.536609864,0.143275904,0.159435281,0.484056108,0.932221523,0,-0.038547364,0.020553398,0.002196217
BR-21GS-C3-146-14,GEBV,1.110501213,0.08804677,-0.00688056,0.705726212,0.737953457,0,-0.054803514,-0.022628509,-0.0022617
BR-21GS-C3-146-22,GEBV,0.34477018,0.082964707,-0.035502593,0.277399885,0.311646896,0,-0.058665381,-0.006147895,-0.000948559
BR-21GS-C3-146-32,GEBV,0.790256461,0.063764283,0.221528038,0.18781307,0.436638663,0,-0.051048508,-0.006328265,-0.00027834
BR-21GS-C3-148-2,GEBV,-0.115822688,-0.068463498,0.11379106,0.124546652,0.225077562,0,-0.045910692,0.026175188,0.002362439
BR-21GS-C3-148-12,GEBV,0.402052676,0.12505174,0.011957765,1.186473946,0.527764038,0,-0.013024295,-0.022343133,-0.00288399
BR-21GS-C3-148-22,GEBV,-1.343894204,0.067250967,0.288117573,0.334980932,-0.408886039,0,0.00106444,0.003074617,0.001183873
BR-21GS-C3-149-4,GEBV,0.357290669,0.0414916,-0.155827356,-0.051436608,0.577668207,0,-0.015564279,0.005312135,-0.002051569
